canonical_species_name,canonical_name,trait,value,unit,latitude,longitude,refid,DataOrigin,DatasetID,DataID
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.493429603,g/g,69.05871809,20.8123962,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.511398176,g/g,69.05871809,20.8123962,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.209166667,g/g,69.06136721,20.81166082,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.426174497,g/g,69.06402202,20.81092962,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.438461538,g/g,69.06402202,20.81092962,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.524657534,g/g,69.06675762,20.81008595,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.494117647,g/g,69.06675762,20.81008595,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.497487437,g/g,69.06939894,20.80940115,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.512105263,g/g,69.06939894,20.80940115,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.494318182,g/g,69.05962223,20.81338683,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.514705882,g/g,69.05962223,20.81338683,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.51183432,g/g,69.05256745,20.8166873,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.509392265,g/g,69.05256745,20.8166873,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.411464968,g/g,69.05516694,20.8159166,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.497002141,g/g,69.05516694,20.8159166,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.522352941,g/g,69.06325239,20.81365563,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.496,g/g,69.06325239,20.81365563,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.496969697,g/g,69.05748342,20.81654147,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.481456954,g/g,69.05748342,20.81654147,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.505696203,g/g,69.05888945,20.81612814,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.515652174,g/g,69.05888945,20.81612814,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.533898305,g/g,69.05440329,20.81852298,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.523923445,g/g,69.05440329,20.81852298,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.433950617,g/g,69.057084,20.81791681,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.516129032,g/g,69.057084,20.81791681,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.525829384,g/g,69.06241787,20.81646458,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.408888889,g/g,69.06241787,20.81646458,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.50125,g/g,69.06778093,20.8148676,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.494230769,g/g,69.06778093,20.8148676,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.503669725,g/g,69.06161896,20.81918553,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.556730769,g/g,69.06161896,20.81918553,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.543333333,g/g,69.06430484,20.81838918,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.476623377,g/g,69.06430484,20.81838918,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.50212766,g/g,69.06966308,20.81683778,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.505960265,g/g,69.06966308,20.81683778,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.520666667,g/g,69.06521865,20.81930648,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.487209302,g/g,69.06521865,20.81930648,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.451351351,g/g,69.06793622,20.81866261,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.46122449,g/g,69.06793622,20.81866261,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.546,g/g,69.05285125,20.82412302,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.498275862,g/g,69.05285125,20.82412302,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.485820896,g/g,69.06086401,20.82186949,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.487179487,g/g,69.06086401,20.82186949,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.498837209,g/g,69.06357345,20.82104807,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.500694444,g/g,69.06357345,20.82104807,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.517412935,g/g,69.06892543,20.81957649,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.519178082,g/g,69.06892543,20.81957649,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.464646465,g/g,69.05469898,20.82616173,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.472727273,g/g,69.05469898,20.82616173,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.452808989,g/g,69.06271912,20.82396316,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.519018405,g/g,69.06271912,20.82396316,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.407185629,g/g,69.06362953,20.82479542,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.387162162,g/g,69.06362953,20.82479542,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.191411043,g/g,69.05652781,20.82806989,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.373267327,g/g,69.05652781,20.82806989,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.497272727,g/g,69.05927308,20.82736263,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.308653846,g/g,69.05927308,20.82736263,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.427572016,g/g,69.06186763,20.8265966,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.5092,g/g,69.06186763,20.8265966,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.574107143,g/g,69.0645716,20.82582007,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.427710843,g/g,69.0645716,20.82582007,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.472142857,g/g,69.05751704,20.82906208,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.44045584,g/g,69.05751704,20.82906208,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.47804878,g/g,69.06550602,20.82696349,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.487234043,g/g,69.06550602,20.82696349,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.514594595,g/g,69.0682042,20.82614869,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.523913043,g/g,69.0682042,20.82614869,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.561983471,g/g,69.05573305,20.83087178,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.44,g/g,69.05573305,20.83087178,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.489308176,g/g,69.05841296,20.83015352,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.502380952,g/g,69.05841296,20.83015352,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.453719008,g/g,69.06109821,20.82935852,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.589622642,g/g,69.06109821,20.82935852,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.391304348,g/g,69.06375627,20.82865804,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.475503356,g/g,69.06375627,20.82865804,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.483259912,g/g,69.06686089,20.82774531,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.519642857,g/g,69.06686089,20.82774531,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.507894737,g/g,69.05671496,20.83184104,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.482432432,g/g,69.05671496,20.83184104,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.462264151,g/g,69.06470214,20.82949263,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.473809524,g/g,69.06470214,20.82949263,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.46,g/g,69.06292904,20.83128673,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.479166667,g/g,69.06292904,20.83128673,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.48490566,g/g,69.05591588,20.83457901,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.411650485,g/g,69.05591588,20.83457901,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.497637795,g/g,69.05852275,20.83381411,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.496721311,g/g,69.05852275,20.83381411,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.517948718,g/g,69.06122907,20.83288092,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.4125,g/g,69.06393782,20.83234994,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.425454545,g/g,69.06393782,20.83234994,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.474045802,g/g,69.06924138,20.83078887,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.453608247,g/g,69.06924138,20.83078887,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.581443299,g/g,69.05414265,20.83636381,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.540588235,g/g,69.05414265,20.83636381,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.507177033,g/g,69.06215236,20.8341151,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.529850746,g/g,69.06215236,20.8341151,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.467391304,g/g,69.06483634,20.83330458,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.453030303,g/g,69.06483634,20.83330458,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.434090909,g/g,69.07018802,20.83167404,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.425974026,g/g,69.07018802,20.83167404,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.465217391,g/g,69.06313115,20.8352092,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.3336,g/g,69.06313115,20.8352092,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.4432,g/g,69.06578848,20.83434239,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.49375,g/g,69.06578848,20.83434239,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.498958333,g/g,69.05181302,20.82079527,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.543478261,g/g,69.05181302,20.82079527,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.54375,g/g,69.0504678,20.82107969,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.53375,g/g,69.0504678,20.82107969,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.312727273,g/g,69.04964662,20.82381868,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.447474747,g/g,69.04964662,20.82381868,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.482222222,g/g,69.04969665,20.83132492,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.485714286,g/g,69.04969665,20.83132492,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.483574879,g/g,69.05081564,20.82909942,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.408219178,g/g,69.05081564,20.82909942,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.370689655,g/g,69.07237511,20.81388805,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.383333333,g/g,69.07237511,20.81388805,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.445454545,g/g,69.07398521,20.81388979,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.457446809,g/g,69.07398521,20.81388979,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.537681159,g/g,69.0760421,20.81594713,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.481034483,g/g,69.0760421,20.81594713,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.467961165,g/g,69.07536542,20.81822485,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.485950413,g/g,69.07536542,20.81822485,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.468085106,g/g,69.07421384,20.81817525,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.439285714,g/g,69.07421384,20.81817525,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.489473684,g/g,69.07293343,20.81814051,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.403954802,g/g,69.07293343,20.81814051,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.542307692,g/g,69.05965617,20.81130752,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.49689441,g/g,69.05965617,20.81130752,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.511695906,g/g,69.0616146,20.82416558,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.50625,g/g,69.0616146,20.82416558,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.487150838,g/g,69.05483454,20.82434212,TTT11,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.16966581,g/g,43.44,41.69,TTT8,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.2,g/g,43.44,41.69,TTT8,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.237333333,g/g,43.44,41.69,TTT8,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.184318315,g/g,43.44,41.69,TTT8,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.214503043,g/g,43.44,41.69,TTT8,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.234352256,g/g,43.44,41.69,TTT8,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.202941176,g/g,43.44,41.69,TTT8,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.198817443,g/g,43.44,41.69,TTT8,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.22595778,g/g,43.44,41.69,TTT8,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.265751212,g/g,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.241328413,g/g,43.44558,41.69036,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.220833333,g/g,43.44558,41.69036,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.240540541,g/g,43.44558,41.69036,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.137209302,g/g,43.44558,41.69036,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.241726619,g/g,43.44558,41.69036,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.231927711,g/g,43.44558,41.69036,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.22345679,g/g,43.44558,41.69036,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.231336406,g/g,43.44558,41.69036,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.2265625,g/g,43.44558,41.69036,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.177099237,g/g,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.12886888,g/g,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.142735407,g/g,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.163919414,g/g,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.14401526,g/g,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.148907104,g/g,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.1342711,g/g,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.152677279,g/g,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.15143121,g/g,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.134115884,g/g,43.44,41.69,TTT8,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,LDMC,0.319587629,g/g,43.44,41.69,TTT8,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,LDMC,0.290410959,g/g,43.44,41.69,TTT8,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,LDMC,0.32304038,g/g,43.44,41.69,TTT8,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,LDMC,0.275280899,g/g,43.44,41.69,TTT8,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,LDMC,0.298994975,g/g,43.44,41.69,TTT8,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,LDMC,0.276887872,g/g,43.44,41.69,TTT8,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,LDMC,0.304668305,g/g,43.44,41.69,TTT8,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,LDMC,0.307692308,g/g,43.44,41.69,TTT8,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,LDMC,0.357638889,g/g,43.44,41.69,TTT8,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,LDMC,0.29305136,g/g,43.44,41.69,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.36,g/g,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.4,g/g,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.4,g/g,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.446666667,g/g,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.336363636,g/g,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.5,g/g,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.390909091,g/g,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.419047619,g/g,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.363636364,g/g,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.406666667,g/g,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.357142857,g/g,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,LDMC,0.318181818,g/g,43.44739,41.69278,TTT8,TTT,,
Betula nana,Betula nana,LDMC,0.283272727,g/g,68.36611,18.67194,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.297445255,g/g,68.36611,18.67194,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.305574913,g/g,68.36611,18.67194,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.328017241,g/g,68.36611,18.67194,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.270614035,g/g,68.36611,18.67194,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.286597938,g/g,68.36611,18.67194,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.296594427,g/g,68.36611,18.67194,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.302760736,g/g,68.36611,18.67194,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.318846154,g/g,68.36611,18.67194,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.292805755,g/g,68.36611,18.67194,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.294495413,g/g,68.36611,18.67194,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.291582492,g/g,68.36611,18.67194,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.338141026,g/g,68.37166,18.64833,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.350163458,g/g,68.37166,18.64833,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.325352715,g/g,68.37166,18.64833,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.29095675,g/g,68.37166,18.64833,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.319467554,g/g,68.37166,18.64833,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.299427481,g/g,68.37166,18.64833,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.258306189,g/g,68.37166,18.64833,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.327575938,g/g,68.37166,18.64833,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.278757347,g/g,68.37166,18.64833,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.282981154,g/g,68.37166,18.64833,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.270172257,g/g,68.37166,18.64833,TTT12,TTT,,
Betula nana,Betula nana,LDMC,0.279483601,g/g,68.37166,18.64833,TTT12,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.19241815,g/g,68.36611,18.67194,TTT12,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.149291785,g/g,68.36611,18.67194,TTT12,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.193030794,g/g,68.36611,18.67194,TTT12,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.127375353,g/g,68.36611,18.67194,TTT12,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.200242326,g/g,68.36611,18.67194,TTT12,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.201082431,g/g,68.36611,18.67194,TTT12,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.190611354,g/g,68.36611,18.67194,TTT12,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.194797136,g/g,68.36611,18.67194,TTT12,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.158161045,g/g,68.36611,18.67194,TTT12,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.199677159,g/g,68.36611,18.67194,TTT12,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.156394964,g/g,68.36611,18.67194,TTT12,TTT,,
Persicaria vivipara,Persicaria vivipara,LDMC,0.130467836,g/g,68.36611,18.67194,TTT12,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.240358127,g/g,68.37111,18.6586,TTT12,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.207731214,g/g,68.37111,18.6586,TTT12,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.180548973,g/g,68.37111,18.6586,TTT12,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.20138559,g/g,68.37111,18.6586,TTT12,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.222946545,g/g,68.37111,18.6586,TTT12,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.205772901,g/g,68.37111,18.6586,TTT12,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.177152245,g/g,68.37111,18.6586,TTT12,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.192250414,g/g,68.37111,18.6586,TTT12,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.197481108,g/g,68.37111,18.6586,TTT12,TTT,,
Solidago virgaurea,Solidago virgaurea,LDMC,0.20305136,g/g,68.37111,18.6586,TTT12,TTT,,
